name,modrinth,curseforge,description
Свиня Ендер,,492354,
Світ Dooglamoo,,272835,
Світ без океанів,,430659,
світ безодні,,254629,
Світ вимушеної порожнечі,,318285,
Світ Нічого 2,,311054,
Світ Нічого 3,9qn2AQBc,311054,Універсальний RPG-модуль: включаючи нові навички/зброю/броню/істот/босів/виміри тощо.
світ спектру,3rc31Hgo,556967,Повнофункціональний модуль із потужністю кольору в основі
Світ у коробці,,226984,
світлова зона,,298199,
світлодіод,nrekn9hP,461885,В наявності лампи з червоного каменю та всі види світильників!
світове дерево,,377321,
світовий контроль висоти,C3GPSIgH,0,Контроль системи висоти розмірів MC
Світовий менеджер: графічна взаємодія,,228970,
Святкові веселощі,AsUUCoXX,711672,✨Ексклюзивне розширення Farmer’s Fun для святкових подій
священна місія,,495974,
сезонні бджоли,,295980,
Сезонні смаки,P59fUQow,416471,У неаполітанський мод додано сезонну їжу
Селектор фонової музики,ZEz1sa0T,657299,"Використовуйте команду /music, щоб налаштувати звукові ефекти навколишнього середовища та відтворення запису"
Село Тисячоліття,,270871,
Селяни відроджені,nBkFvvlR,396041,Селяни тепер мають ліжка і відроджуються як гравці
сендвічі на замовлення,i0hioBIg,296676,Готуйте індивідуальні сендвічі/тушковані страви в мисці з будь-якими інгредієнтами! Темна кухня - це вже не мрія!
сердита бджола,,352296,
серед нас,,415570,
середньовічна облогова машина,ctnEXZ5V,585964,"Середньовічне облогове обладнання: додайте міномети, тарани, балісти та требюшети!"
середньовічне божевілля,,376450,
середньовічні ремесла,,416811,
серйозна анімація гравця,Fq4tBIiz,975080,Додайте круті модулі дій для гравців
серцевина ковбаски,,312845,
серцевина яблука,,224472,
Сефірот Містика (неофіційна версія),,254887,
сигнал,,497077,
сигнал червоного каменю,Vj7kcqix,643176,Кольоровий дріт з червоного каменю робить дизайн схеми складнішим!
Сила Крафт,,454802,
сила синього каменю,,223099,
силовий магічний інструмент,,236669,
сильна воля,ge1sOdFH,246391,Модуль жорсткого виживання: додано системи вимірювання температури тіла та спраги!
Сильна воля: прихильність до тепла,,257225,
Сильне підземелля,BCLngNKp,474817,"🏰Додайте складні підземелля для шукачів пригод, щоб збирати реліквії"
Симплексний генератор рельєфу,,352997,
Симуляція картотеки,,253619,
симуляція польоту,,240775,
Сингулярність,,280741,
Сингулярність JAOPCA,,268610,
синє небо,DOSy3C4M,312918,Модуль виживання «Чисте небо»: розширюйте розміри/підземелля та інші елементи за допомогою світлого та темного світогляду
Синтез спаунера монстрів,,221268,
Синтезовані творчі покращення,,514226,
Синтетичне розширення,5JMG1gql,268387,Додано нові методи синтезу та більше елементів синтезу та практичних інструментів
Синхронізація даних плеєра,,737274,
Синхронізація рюкзака,,462662,
Синхронізація сервера,,231297,
Сільська зайнятість,,483391,
сільська місцевість,,1066559,
сільська скринька,,242884,
сільський ринок,,261505,
Сім днів на вбивство,QD5dzlxb,222025,"«Seven Days to Kill»: масштабний модуль зомбі-апокаліпсису на основі «Seven Days to Kill», досліджуйте зруйноване місто, щоб вижити"
Сіра Енергія,,437335,
сіра тінь,,316751,
Сіре рудне решето,,324864,
Сіре сито,,450977,
Сірий екран шахти,,251185,
сірка,,533801,
Сірниковий замок,,324273,
Сканер,YqFnwJHf,266784,"Один інструмент може шукати все, а його сліпуче світло може зв’язати всіх живих істот."
Сканування елементів неба,,227870,
Сканування таємничої вікової інвентаризації,,238003,
Скарб в льоду,uSi0tajU,373774,"Створюйте рідкісні види льоду у світі, які чекають на ваші дослідження"
скарбничка,,474229,
Скасувати оновлення блоку,nQM9AEMV,875996,"Інструменти налагодження: можна скасувати блокування оновлень, заплановані тики, випадкові тики, перевірку розміщення тощо."
Скасувати!,,544389,
Скидання голосового чату Гліби,,296045,
Скидання пам’яті,,256662,
Скидання панелі аксесуарів,,366844,
Склад обробки,,241594,
склад світу,,311938,
складальна лінія,,404360,
Складіть у сусідні ящики,HtGckJVc,693995,Моди лише для клієнта: портована функція швидкого накопичення/поповнення Terraria
Складні завдання,,77027,
склоріз,,1033147,
скляна труба,,404686,
скляні двері,,321271,
Скорпіон YDM,rlNrHm2H,577807,Додана істота скорпіон
скринька-пазл,,358337,
Скріншот HD Тканина,3qsfQtE9,404870,"Робіть надвеликі знімки екрана – робіть їх, коли захочете"
Скупчення корисних копалин,KCMBVtfE,275083,"Система корінних порід: кожен блок виробляє велику кількість руди, включаючи автоматичну збиральну машину"
Смажена шкіра,,255714,
Смарагдове майстерність,tkRIzn6w,639754,"Більше рецептів крафта, біомів, піглінів і класів сільських жителів!"
Смарагдовий мод,,245502,
Смарагдовий рай,,308709,
Смачне печиво,,409577,
Смачно,,264681,
смертельна книга,,246685,
смертельний світ,,60098,
смертна кара,CxPe14gM,805818,Дайте механізм покарання після переродження
смертоносна корпоративна істота,X45JIWOs,,Знайомство з мобами Deadly Company у Minecraft
Сміливо виправляйте,JmtW1Cr5,396245,"Комплексний набір патчів: включає виправлення та оптимізацію, наприклад настроювані тайм-аути з’єднання, обмеження швидкості гравців тощо"
соковиті ягоди,KEFyvbuH,576755,"Моди, призначені для створення неперевершеного ягідного досвіду"
Солодка картопля на грилі,,416821,
солодкість і магія,,415318,
сонцезахисний крем,,295094,
сонячна плита,IsSapAeq,436874,Сонячні плити/печі: приготування їжі без палива
Сонячна система,,510045,
сонячний генератор,jfd8j2j2,336538,Використовуйте сонячне світло для вироблення електроенергії та використовуйте головний убір для зарядки предметів
Сортування інвентарю,5ibSyLAz,325471,Швидка та легка організація рюкзака
Сортування предметів,,240633,
Сортування чар,,735653,
Спалах,bApyjH1r,252318,[Оновлення зупинено] Станьте Flash!
спальний мішок,,244584,
Спартанець Оффа,,331829,
спартанська зброя,,575500,
Спартанський лід і полум'я,,298969,
Спати заборонено,,383385,
Спеціальна генерація монстрів,,289842,
Спеціальна модель плеєра,h1E7sQNL,439870,Персоналізуйте свій образ персонажа MC!
Спеціальна модель сутності,YOQCucah,477078,Підтримка спеціальної моделі сутності версії Fabric
Спеціальна таблиця синтезу,,450110,
Спеціальний HUD,6jis0UTI,406984,Hud – текстова система HUD із можливістю налаштування
Спеціальний NPC+,dXMq6syh,480951,"CustomNPC+ дозволяє додавати користувацьких NPC у світ, розроблений для творчих гравців, які шукають глибокі оповіді та унікальні світи."
Спеціальний генератор мобів,,229261,
Спеціальний екран завантаження,,319264,
Спеціальний інтерфейс завантаження,BwFQLeCh,438252,Повністю настроюване покращення інтерфейсу завантаження Minecraft
Спеціальний інтерфейс завантаження гри,v3CYg2V9,515172,Розширення налаштування інтерфейсу завантаження FancyMenu
Спеціальний курсор,57tyahcz,278476,Налаштуйте стиль курсору в грі
Спеціальний порт LAN,,278964,
Спеціальний ШІ,,224301,
Спеціальні NPC,,221826,
Спеціальні зачаровані світлові ефекти,,304286,
Спеціальні моделі гравців і сутностей / KAI My Entities: Rebirth,,504935,
Спеціальні події взаємодії,,813637,
Спеціальні транзакції сільських жителів,,963680,
спідометр,5oQbnclm,421782,Simple and efficient speed measurement tool!
Спідстер,rqIsPf9F,658286,Настроювані функціональні модулі автомобіля
Спільна скриня ендера,,529881,
Спільні пакети текстур,,270256,
Сплав Цюньлуань,,339156,
сплеск,yuZ87vqR,250290,Модуль оптимізації продуктивності з відкритим кодом.
сповільнена зйомка,,225875,
Спокуса,,269876,
спонсор,,396406,
Спори ліани,,331636,
спортивний механізм з червоного каменю,,228462,
Спорядження World of Warcraft,,322763,
Спорядження для дайвінгу,OeM72JOF,399090,"Простий мод, який додає корисне підводне дихальне обладнання."
Спостерігайте під час веслування,BdKIyOLe,482160,Показувати утримувані предмети під час пересування на човні!
Спочатку курка,,280973,
справедливе зачарування,,359702,
справжнє налаштування,,363360,
справжній нескінченний лук,,430105,
справжній павук,,618695,
справжній поїзд,,288988,
справжній рюкзак,,371208,
Справжній сон Стіва,ZPywkPEo,616330,"Сон прискорює плин часу, а не перескакує відразу до ранку"
справжній факел,iQYnQIfP,235729,Спричиняє вимикання факела через заданий проміжок часу
Справжня генетика коня,PCskOqPY,339184,Коні зі справжнім забарвленням шерсті та генетикою
справжня дорога,,286479,
справжня ніч,,225957,
справжня фізика,Xy8aRQKS,442735,Ласкаво просимо до найруйнівнішого світу Minecraft!
спресована трава,,336282,
сталь,PxkBOEQ4,549916,Створіть більш міцну та довговічну систему обладнання
стан коня,,351393,
стан коня,l4qoXLzx,351393,Клієнтський модуль: відображення даних про здоров’я/швидкість/силу стрибків в інтерфейсі інвентарю коней
Станція вливання чар,ePv85y52,551151,"Абсолютно нова таблиця зачарувань: виберіть власне зачарування, чітко вказана ціна! Попрощайтеся з випадковістю!"
станція синтезу,,318551,
Стара версія анімації ходьби,qPhGj08K,514273,Відновити анімацію ходьби стародавньої версії MC (період Indev)
Стара версія майстра кнопок,38l6VbjV,689007,Вирішіть проблему ключового конфлікту старої версії
Старе попередження Java,ekoNTwp7,293496,"Попереджати, коли версія Java застаріла"
старий маяк,,270590,
старовинна карта,wHODup9j,227795,Ремісничі антикварні предмети атласу
старовинні мідні труби,,565266,
стародавні війни 2,,224602,
Стародавні війни 3,JYeNO6oK,634500,2022 Ancient Warfare Mod Reboot
стародавні заклинання,,358124,
Стародавні істоти/первісні істоти,,282415,
статуя,hsCeX7k7,253172,"Невеликий модуль, який одночасно є декоративним і функціональним"
Статуя: скинути,,311592,
Стаціонарний стан,oDobngty,634466,"Логічна система температури та спраги. Високостабільний код, ідеально сумісний з оригінальною версією/великим інтеграційним пакетом"
Створення карти заблоковано,,244019,
Створення чогось із нічого: Fabrico,,350769,
Створення чогось із нічого: автоматизація,,454099,
Створення чогось із нічого: випадкові думки,,529958,
Створення чогось із нічого: Спадщина - розширення Nature's Minerals,,825456,
Створення чогось із нічого: спадщина – теплове розширення,,445226,
створення шпалер,,330369,
Створення шпалер: стіна,,409352,
Створення шпалер: Сходи,,409219,
Створення шпалер: Сходи,,403022,
Створити бджолину ферму,,459706,
Створити щось із нічого,,221696,
Створити+,,248991,
Стильні скляні двері,,326641,
стиснена сонячна батарея,,228759,
Стиснута дерев'яна бочка,zoMDg54z,623918,Компресійний ствол
Стиснуті блоки,,389869,
Стихійне ремесло,,256147,
стихійний бій,,397825,
стихійний кавун,,393244,
Стихійний камінь,,227695,
Стів Minecart 2,,228625,
столи та стільці,,443519,
сторінка завантаження гри,,284183,
страшна істота,,224770,
страшна коробка,,334619,
стрибаючий м'яч,SVddfIcv,246030,Подорожуйте світом із стрибаючим м’ячем!
стрибок віри,,604094,
стрілка перспективи,,64975,
Стрільба з лука (RPG Series),QgooUXAJ,932359,"🏹 Натягни лук, відпусти стрілу та перемагай - стань майстром стрільби з лука!"
Структурний варіант: Bounty Compatible Packet,CUfOpYVR,571281,Додано дошку нагород у село RS!
Структурний варіант: Friends & Foes Compatible Packet,UYd23ZmY,964346,Додано мідних големів і бджолярів до переробки структури села (RS)
Структурний варіант: Hexerei Compatible Packet,nXngdyOv,554338,Змінено RS відьомську хатину на стиль Хекерей
Структурний варіант: пакет даних сумісності оптимізації Dungeon від YUNG,qUbxpIPN,554329,Підземелля RS змінено на кращий стиль підземелля
Структурний варіант: пакет сумісних даних Farmer Lay,P5wB88AS,1071336,Інтегруйте мод Farmer's Joy у переробку структури села
Структурні варіанти: пакети сумісності Biome You'll Go,tqtqwUe3,694918,Додано хатину збирача BYG у селі RS
структурований,,298744,
Сумісний з Mixin0.7-0.8,PHISlklk,405327,Основна функція: Пріоритезація завантаження Mixin версії 0.8
Сумісність з декоративним блок-модулем,,421760,
Сумісність із динамічним перехрестям,EwPIWPJ9,632420,Підтримка сумісності модулів для динамічного перехрестя
Сумісність світла й тіні,,684452,
сумка-намет,klZR4PGv,381068,Додайте оновлену сумку для зберігання та швидкого доступу до улюбленого купольного намету
сумочки,HR9st8w6,0,Сумка для зберігання EXU2 повертається до класичного стилю
супер здобич,,286487,
супер зміна зміна,,250075,
супер картопля,,652660,
Супер палка меч,,247189,
супер руда,,238797,
супер сентай ремесло,,319224,
супер сонячний генератор,,266251,
супер схема,,248619,
Супермаркет Бобо,,238047,
супернасичення,,431906,
Суперсила/Академісто,,236188,
суповий магазин,,594107,
Сутінкова утопічна мрія,,370599,
сутінковий ліс,,227639,
сутінкові веселощі,rXSy9m41,637200,Більше смачної їжі додано в Сутінковий ліс!
Сутінкові розваги: напої з льоду та снігу,Snz4k31N,0,Dusk Forest додав ще більше вишуканих десертів!
сучасна біосфера,,392045,
Сучасна бойова техніка,,242657,
сучасна динаміка,fMpvLrnF,552758,"Тканина — це сучасна система транспортування рідини, натхненна термодинамікою."
сучасна індустріалізація,Gov5Dboq,405388,"Сучасна індустріалізація є самостійним технологічним модулем з повною автоматизацією як кінцевою метою. Звичайно, попереду довгий шлях. ти можеш це зробити"
сучасна реставрація,nmDcB62a,790626,"Універсальний модуль, який об’єднує оптимізацію продуктивності, збереження пам’яті та виправлення помилок! Сумісний із основними модулями оптимізації!"
сучасне життя,AwQInKYB,483050,"Змініть своє життя за допомогою сучасного обладнання, такого як велосипеди, моторні човни та бензопили"
Сучасний інтерфейс завантаження,,509990,
сучасний метал,,244357,
Сучасні електроінструменти,,412232,
сучасні засоби,,228126,
Сучасні ліфти та ескалатори,VmZO1Bdj,633330,Реалізуйте повністю функціональні та реалістичні вдосконалені ліфти та ескалатори в Minecraft!
Сучасні прив'язки клавіш,rQszQPD2,686846,Перенесіть KeyModifier і KeyConflictContext назад на Fabric і ранній Forge
Сушильна стійка Qunluan,,382952,
сцена небуття,LPjGiSO4,570354,Перетворіть монотонний кінець на сюрреалістичний інопланетний вимір (нові біоми все ще зберігають відчуття спустошеності)
сценічний час,,285375,
сядьте,VKXzIykF,278717,Сидіти дозволяється на сходах і сходах
Таблиця екзорцизму,,245769,
таблиця затримки,,382304,
Таблиця синтезу ключів G,,75557,
табличка місії,gQP5iy8B,577121,Додайте таблички з іменами завдань до системи прогресу
Табу,,544945,
Табу і таємниці,MdlnLS7Q,309858,Додано магічний тематичний вміст і будівельні блоки
Таємна астрологія,,273473,
Таємна жертва,,230977,
Таємна інженерія,,237593,
таємна кімната,,59652,
таємна книга,,534416,
таємниця,qKXuy7JL,236538,"Магія/броня/інструменти три в одному, система покрокового зростання"
Таємниця,,233226,
Таємниця Големів,,237271,
Таємнича RPG,,615025,
таємнича енергія,,223666,
Таємнича картопля,,241235,
Таємнича картопля 2,,270721,
Таємнича країна,,302020,
Таємнича країна чудес,,316704,
таємнича мережа,,300170,
Таємнича пригода,,230969,
таємнича прикраса,,228019,
таємнича природа,,667727,
таємнича проекція,,238061,
таємнича реліквія,IpUWAlqM,336184,"Магічний модуль, який підключає прогрес оригінальної версії"
Таємнича сутність,,312318,
Таємнича фарба,,251561,
Таємниче видіння,,227914,
таємниче царство,Fi4BbtaL,232564,Додайте нові корисні функції в Mysterious Age 6
Таємничий Апокаліпсис,,298007,
таємничий вік,,223628,
Таємничий гарбуз,,410871,
таємничий здуття,,228696,
Таємничий калькулятор,,305984,
Таємничий науковий співробітник,,241038,
Таємничий острів,,383303,
Таємничий прогрес,,319441,
Таємничий ремісник,,75598,
таємничий світ,,222477,
Таємничий шляхетний фантазм,,301795,
Таємничий японський меч,,292806,
таємничі мінерали,,237899,
Тактика підземелля,,242500,
Талант поглинання шкоди,,224296,
Танцюй і розвивай все,,414640,
танцююче дерево росте,,246764,
таро,,538487,
тварин і звірів,RQDFHc4w,414401,Мод Fantasy Creatures: додає нових істот до кожного біому від рівнин основного світу до порожнечі кінця
тварини,,263442,
тваринні культури,aMRsU6mG,304479,Закопуйте в землю насіння тварин і збирайте молодняк
тверда воля,,441496,
тверда пружина,,290748,
Творець панорами,,366866,
Творець таємничого віку,eJBJWKoC,725764,Дозвольте авторам modpack налаштовувати таємничі елементи епохи
твори Барта,,309216,
Творчість CHENZIQIU,,532027,
Текстильна підкладка,wwcspvkr,359893,Інструмент резервного копіювання архіву версії Fabric
текуча корова,,304385,
телепортаційна стела,LOpKHB2A,245755,Система телепортації стела для виживання/пригод/сервера
телепортація,,250345,
телепузики,,236040,
темна печера,,508341,
Темний інтерфейс завантаження,,472916,
темні душі,,498162,
Темні чари,6M87Z355,473553,Витратьте більше очок досвіду на вибір атрибутів зачарування!
тепло і клімат,,296096,
Теплова серія: паровий котел,,693382,
теплова сингулярність,,246473,
теплове землеробство,5beJoehw,271835,Тепло та сільське господарство разом!
Теплове розширення 4,,69163,
Теплове розширення 5,hmD6rrUJ,69163,"Розширена теплова система Minecraft! Мод змішаного вмісту Moko, сумісний із сервером!"
теплові інновації,MNgLmnvM,291737,Входить теплотехніка. Додано термічні інструменти та спорядження!
Теплові основи,Xvg6q5Wp,222880,Наріжний камінь термічно покращеного світу!
термінал бездротового інтерфейсу,,324508,
Термінал бездротового синтезу,,244559,
Термінал бездротової моделі,,324495,
термічна плавка,,227661,
термодинаміка,t8bmWGI2,227443,Динамічне тепло! Логістичні та транспортні системи.
Термодинаміка Логістика,,313298,
Тесла,nctjd6hv,244651,Energy API
тестовий манекен,Adega8YN,225738,"Тренувальний манекен, який може бути оснащений бронею та пошкодженням дисплея"
Технологічний ренесанс,,233564,
Технологія Ender,,223428,
Технологія Pim,KP2WhfaM,316946,[Оновлено] Стань людиною-мурахою!
Технологія Tesla,,264283,
Технологія Tinder,,306676,
Технологія дракона/експериментальна версія Dragon Scale,,373955,
Технологія заводу 2,,309830,
Технологія лави,,533955,
Технологія приготування 🍳,,303694,
ти мертвий,QgxY6tZf,582464,Екран смерті в стилі Dark Souls
Тимчасове виправлення збою Sodium,jg6Hhgf5,0,Виправлена проблема збою Sodium у версіях Minecraft 1.18.x і 1.19 (офіційно виправлено після 1.19.2)
Тисячі миль льоду,,430652,
титан,1Ro7m06l,287342,Файли спільної бібліотеки для модуля Innovative Online Industries
Тихий камінь: додаткові частини,,245281,
Тихий чотири сезони/сезон,e0bNACJD,291874,"Система Four Seasons: зміна кольорів, зміна температури, все це!"
Тіла можна забрати,,240968,
Тканина стисненого простору,abFBFCgY,0,Унікальний механізм для створення мікропростору всередині куба
Тканинна версія телепортаційної кам'яної дошки,sTZr7NVo,410902,Кращі варіанти транспортування
Тканинний варіант відкритого ліфта,,573397,
Тканинний варіант мого меню,70CWRma1,478687,Тканина версія контекстного радіального меню
Тканинної версії книги рецептів немає,TvL1V8O5,491407,Fabric/Quilt Mod: видалено кнопку рецепта з інвентарю
Тонка настройка CplPibald,,279688,
Тонка настройка інтерфейсу,O7JVMrQX,380393,Дозволити «невелику» модифікацію інтерфейсу GUI
торговий автомат,,54363,
торговий автомат,,233580,
Торій,,577919,
Торій,ImUQFWcy,577919,"Thorium – модуль оптимізації Fabric, який виправляє понад 50 нативних проблем MC"
торт,TQBTz7yf,784976,"ekaC — невеликий мод, який додає деякі інверсії та робить торт більш практичним."
торт телепорт,FqHeaVGC,319466,"Чарівна випічка, яку можна транспортувати в різних вимірах"
торт це брехня,,255318,
тотем,GLffYJtD,237541,"Модулі, присвячені тотемам, музиці та природі"
Точка телепортації стела,,316632,
травма,moUWbhxe,811591,"Перенесіть частину контенту ""Кровної помсти"" в MC"
традиційне ремесло,,406349,
транспортер,WIxTuRkQ,229318,Пристрій для перенесення матеріалу!
Транспортер Nifty,CXd6g9xp,900093,"Перенесена на тканину версія модуля AstikorCarts, що додає туристичні, транспортні та сільськогосподарські екіпажі"
транспортер гіперкуба,,314814,
транспортування,,246276,
Трансформувати,,93103,
Тризуб,,469262,
Тримайте спорядження,,289765,
трійця,,354949,
тропічний світ,20zpzIT1,254794,Утопічний пастирський притулок вашої мрії!
трофей дракона,,424480,
трофей дракона,EldwHO4Z,424480,Здобич дракона Ендера
труба,,68299,
трубопровідна система передачі,,231590,
Труднощі регулювання,,251670,
туманний світ,,271013,
Туманність Слайм,,517533,
туристичний якір,M2mzwfek,413234,Додайте прив’язку подорожі EnderIO
У всьому можна отримати досвід,,395708,
Увімкніть чит режим,,295450,
Угоди селян EMI,j2HhbEE7,735523,Функція сільської торгівлі EMI
удар у спину,,302479,
удобрювати,,304095,
Удосконалена грайферна установка,,244849,
Удосконалений BOSS,Zxspe0HA,289466,Складність дракона в'янучого та кінцевого збільшується з кількістю вбивств.
Удосконалений геотермальний генератор,,240815,
Універсальна бібліотека MineEx,,298965,
Універсальна карта,tnLbwDVW,552200,"Система карток, яка може кидати/встановлювати пастки/генерувати силові поля"
Універсальна обшивна дошка,,420254,
Універсальна родзинка,,224417,
універсальна сингулярність,,252200,
Універсальна сумісність із фермою,,265462,
Універсальна сумісність: дерево,eiktJyw1,628539,Універсальна сумісність з деревиною: Quark/Twilight Forest/Twigs/Another Furniture/Farmer Lays/Macaw Series/Valhelsia/Architect Palette/Decorative Blocks/Crayfish Furniture тощо.
Універсальний засіб «Магія рослин».,TFFWPTSD,294815,Додано універсальний інструмент (AIOT) для магії рослин.
Універсальний переклад,,373192,
Універсальний пластир для шкіри,idMHQ4n2,286924,Користувацький модуль завантаження скінів
унікальна риба,vYSi4UOX,568300,Додайте непопулярних вигаданих риб і водних істот!
унікальне чарівництво,,348891,
Унікальні зачарування: Бойове розширення,,491806,
Унікальні зачарування: основи,,515658,
Унікальні зачарування: розширення утиліти,,382138,
унікальні культури,,261124,
Уніфікація рідин/об’єднання предметів,,261029,
Уніфікація слів видобутку,,244258,
Управління Gigafactory,aecUorJQ,306935,"Мова програмування, розроблена спеціально для передачі предметів Minecraft"
управління джойстиком,,317269,
Усі книги рецептів розблоковано,,294233,
Утилітарний руйнівник,,247408,
Уточнене сховище: запитувач,dSxaHfLO,307788,Автоматично поповнюйте придатні для виготовлення предмети у вишуканій системі зберігання
Ухилення від атаки,,978435,
уявний світ,,584543,
Фазове зілля,,381378,
Факел істини: скинути,,658421,
Факел Майстер,Tl8ESrhX,254268,"Використовуйте прості блоки, такі як гігантські факели або лампи страху, щоб контролювати появу натовпу."
факельний лук,EYY4PWCG,289658,Можна палити факелами!
Фантазійні кубики,hPeyEJEZ,573867,Додано кубики в стилі Dungeons & Dragons
Фантазійні меблі,,579564,
Фантазійні меблі,A0nfCqYw,579564,Додайте меблі в стилі фентезі та декоративні блоки
фантазія,,429625,
фантастична посадка,,481721,
Фантомний інтерфейс,,431781,
фарба,,585890,
фарбовані квіткові горщики,,383761,
Фарбування Юелінг,,616266,
фармацевт,,499259,
Феєрверк Creeper,owUiXPam,558439,Крипери вибухають нешкідливо та блискуче
Феєрверк Creeper Reform,,678681,
Феї,,411251,
Фекалії,Vl1qd1sW,699577,"💩 Тварини регулярно скидають послід (за умовчанням двічі на день), який можна використовувати як заміну кісткового борошна."
фентезі мультимедіа,,300842,
Фентезі Мультимедіа 2,,517959,
Фентезі Мультимедіа 3,tA5dpqNv,616485,Magic Mod Extension: додавання більшої ігрової здатності до системи corporea магії рослин (версія 1.18.2)
феритовий сердечник,uXXizFIs,429235,Рішення для оптимізації використання пам'яті
Ферма,,221926,
Фермерство Флаффі | Смаковий,,449522,
Фермерська експансійна їжа,,484746,
фермерський чай,,450265,
фізика блоку,,229921,
фізика блоку,,59663,
Фізика Гліби,,298126,
Фізичні випадіння предметів: полегшена версія – тканина,,480543,
фільтр для води,,246939,
фільтр журналу,2O4FiTNS,262137,Зручна консольна фільтрація інформації
Фільтр регулярних виразів,,408367,
Фонд SCP: Блокада,,447965,
формування,,353023,
форпост дуба сріблястого,,411725,
фотоапарат polaroid,9dPDuh0K,620906,"Додайте камеру, яка може робити знімки та малювати їх на карті"
Фрактальна індустрія,nar3iDM2,543876,Спробуйте додати механічні пристрої до надземного світу
Фруктові дерева🍊,4bZDWNlG,355467,Ознайомлення з поглибленим змістом плодівництва та бджільництва
функціональна броня,,240869,
Функціональна інтеграція,,478669,
функціональне зберігання,cO40ZIg3,556861,ФУНКЦІОНАЛЬНЕ ЗБЕРІГАННЯ: революційна версія ящика для зберігання з новим виглядом і додатковою функціональністю!
функціональний агент,,266479,
Функція відтворення,,494031,
Хайленд,,221226,
хамелеон,rZrAKGe1,230497,"Спільна база коду для модулів Texel, таких як Storage Drawers та інші версії 1.8-1.12"
хардкор факел,Ru97clEJ,0,"Смолоскип можна погасити на заданий проміжок часу, а також погасити, коли він спочатку не горить/знищується або піддається дощу."
харчова комора,,238170,
харчова руда,,318207,
хвиля тепла,jmjhaJcV,0,[Модуль Quilt] API керування температурою Minecraft
хижак,,288907,
хімічний процес,,426076,
Хлібне ремесло,,810907,
Хмарна музика,miTOjEaa,0,Вбудований музичний плеєр NetEase Cloud в MC
хмарне сховище,,606618,
хмарне сховище,ZiATPR3I,606618,Просте масове зберігання без складних технологічних модулів + розширений вміст теми неба
хмарні чоботи,hkztOJro,-1,"Додано хмарні черевики, які покращують швидкість і стрибки"
Ходячі мерці: Виживання,,471033,
Ходячі мерці: занурення,,487807,
Холодний піт,uXhSmPjd,506194,Реалістична система температури + розширення виклику виживання
Хороші новини++,h2xjHxOS,0,"Модуль китайських мемів, який відтворює веселу/сумну фонову музику під час ненормального виходу з сервера"
Хроніка грозового світла,,413753,
цегляна воронка,Jm0xDE8P,442574,Додайте воронку кладки
цегляна піч,,363593,
Цзянхусін,,388748,
Циклоп,,341369,
циклотриметилентрінітрамін,bur7oKCC,645221,Модуль багатопоточної роботи сутності
Цікаві мінерали,,228011,
Цікавіша їжа,,232717,
цукерковий світ,,367484,
цуценя геній,,271050,
Цюньлуань працює,,386285,
Чай з яблучним молоком 2,,229325,
чай і печиво,,237362,
Чайний стиль·Хроніка,,293030,
чайник,,445245,
чаклунство,,69673,
Чаклунство,,265642,
Чаклунство: Відродження,,498919,
чарівна бджола,,65764,
Чарівна бібліотека,mv1zH6ln,576459,Магія проти магії
Чарівна душа ремісника,,293938,
чарівна книга Аліси,,252716,
Чарівна рослина в горщику,,312778,
чарівна статуя,,322451,
чарівне дзеркало,I6a5IY5k,323750,"Багатофункціональне чарівне дзеркало, що відображає зображення гравця"
чарівне мистецтво,,278155,
Чарівне мистецтво 3: Майстерність,zaRGNexp,406360,Чарівне світло повертається в Minecraft!
чарівне печиво,,231755,
Чарівне ремесло,,312846,
чарівний зріджувач,IjjJrQUV,419723,Двостороння система перетворення магічної сили та магічної рідини відкриває безмежні можливості!
чарівний світ,,282940,
чарівник,84MLqQxZ,377798,Новий варіант Evoker - The Conjurer
чарівник,7jOxn6qJ,342543,"Магічний модуль, що спеціалізується на спецефектах і унікальних заклинаннях"
чарівник,NkGaQMDA,734325,🧙🏻‍♂️ Знищуйте ворогів за допомогою таємничої магії/магії вогню/льоду
Чарівні записи,,518125,
чарівні культури,,228834,
Чарівні культури: Відродження,,515338,
Час Меги зупинився,,691017,
частковий дощ,nrikgvxm,421897,Ванільна погода замінена красивішими ефектами частинок
Чат без затримок,afu4kdAc,565368,Виправте проблеми із затримкою чату за допомогою багатопотокової перевірки чорного списку.
Чемпіон/Сильний ворог,,341360,
червоний кам'яний ліхтар,,396408,
червоточина,6nHZTTjQ,396803,Система побудови порталу червоточини (потрібна технічна підтримка стабілізатора)
через паркан,,254652,
Чи можна його копати?,fEwSlaoa,400929,"Мод для розумних людей: повідомляє, чи можете ви зараз майнити блок"
чиста вода,,491729,
Чиста падаль,,384885,
човен,,226731,
Човен Архімеда,,76474,
човен-лебідь,,317311,
Чокобо,,551901,
Чорна діра зберігання,,261061,
чорний,XGjbn2uH,502123,Аналізатор продуктивності сервера Fabric
Чотири сезони тканини,KJe6y9Eu,413523,"Динамічна сезонна система, яка змінює біоми в реальному часі"
Чотиримірна кишеня 2,,282573,
чудо,,987106,
Чудова зброя,,297414,
Чудові прикраси,,223951,
Чужий проти Хижака,,221641,
шафа для зберігання,,304889,
шахи,,507715,
шахтар корінної породи,fgwtZ87p,286666,Додано інструменти для збирання корінної породи та виготовлення обладнання для корінної породи
