name,modrinth,curseforge,description
Ender-Fähigkeiten,,391325,
Ender-Magie,,285065,
Ender-Mail,WrQH56oT,374771,"Beauftragen Sie Endermen, Pakete für Sie auszuliefern"
Ender-Schnittstelle,49ZofO4f,64578,"Die Ender-Schnittstelle ist ein Technologiemodul mit vollem Funktionsumfang, das Rüstungen, Werkzeuge, Waffen, Maschinen, Leitungen, Inventarverwaltung, Kreaturen usw. umfasst."
Ender-Schnittstelle: Pipeline-Erweiterung,TcYlOhqA,304346,"Die Ender-Schnittstelle ist ein Technologiemodul mit vollem Funktionsumfang, das Rüstungen, Werkzeuge, Waffen, Maschinen, Leitungen, Inventarverwaltung, Kreaturen usw. umfasst."
Ender-Technologie,,223428,
Ender-Trichter,,289140,
Enderschwein,,492354,
Endgeräte,ALKGFBqb,224320,"Verschiedene praktische Gegenstände und Blöcke, meist mit Ender-Thema oder im Zusammenhang mit der Bestandsverwaltung"
endgültiges Material,,322381,
Endless Greed Lite,,430116,
Endlose Eindämmung/Mehrraumboxen,,248873,
Endlose Gier und Heuchelei,,624491,
Endlose Gier: Schnittstelle,,312149,
Endlose Gier: Wiedergeburt,QeB3NRC5,623969,Eine überarbeitete Version von Avaritia!
Endloser Artikeleditor,iWewB8io,290958,"Eine benutzerdefinierte Schnittstelle, die fast alle Original-NBT-Tags bearbeiten kann und sich zum Erstellen jedes Servers eignet!"
Endloser tiefer Raum,,565570,
Energiebrücke,,254818,
Energiegrundlagen,,320972,
Energiekontrolle,,373450,
Energiemeißel,,311201,
Energiesynergie,,247043,
Energietechnik,,235594,
Energieumwandlung,,229499,
Engel-Ring,,333396,
Entdecker,,317518,
Enterhaken,hGWjTxOA,238911,"Module, die interessante Bewegungsmethoden wie Enterhaken hinzufügen"
entfernter Horizont,uCdwusMi,508933,"Verbessert den Betrachtungsabstand erheblich, ohne die Sprachverständlichkeit zu beeinträchtigen"
Entitätsflagge,,470149,
Entitätsmodell JSON,,521687,
Entmagnetisierung,,301356,
Entwickle Monster weiter,,285082,
Epic Battle: ACG-Zubehörpaket,ZkIAysFg,665625,Erweiterung für den Epic Battle Mod
Epische Belagerung,,229449,
epische Schlacht,vu3NZ5Ma,405076,Ändern Sie das Kampfsystem in den seelenähnlichen Modus
ER-Kern,,702132,
Erde,,241049,
Erdgeist-Wolkenherz/Seebaum-Bergblume,,244870,
Erdgeschöpfe,XXnAl6q1,913527,Erstelle die Kreaturen von „Minecraft: Erde“ mit einzigartigem Gameplay nach
Erdnüsse!,,335677,
Erfahrung,,711219,
Erfahrung Erz,,315604,
Erfahrung repariert nicht,,310087,
Erfahrungen sammeln,,289397,
Erinnerung an den Schnittstelleneintrag,UEtTD3gP,231275,"Konfigurierbarer Sound, der abgespielt wird, wenn Minecraft das Hauptmenü lädt/eine Verbindung zum Server herstellt/Ressourcen neu lädt"
Erkennung von Modulaktualisierungen,,221140,
Erleben Sie Ballrückschläge,,355619,
Erlesene Pfeifen,Y3A3whjP,370696,"Engagiert für die Schaffung des besten Pipelinesystems für die Übertragung von Gegenständen, Flüssigkeiten und Energie im modularen Minecraft"
Erneuerung des Birkenwaldes,,632509,
ernsthafte Spieleranimation,Fq4tBIiz,975080,Fügen Sie coole Action-Module für Spieler hinzu
Ernte,,244256,
Erntegeschichte,,251182,
Eroberer,s93iojuG,250077,"Conquer Recast: Tausende neuer Gebäudekomponenten wurden hinzugefügt, um die visuelle Leistung umfassend zu verbessern und realistische Gebäude mit allen Details zu schaffen!"
Erschaffe etwas aus dem Nichts,,221696,
Erschaffe etwas aus dem Nichts – aus allem auf der Welt,,250662,
erstaunlicher Fisch,,318106,
Erstelle eine Bienenfarm,,459706,
Erstellen+,,248991,
erwähnen,cGVpcVeo,460925,Minecraft-Chat erwähnt Mod
Erweitern Sie die verfeinernde Medizin,n0S5OkPo,247357,Dem Spiel wurden neue Tränke und Zaubertrankmechaniken hinzugefügt
Erweitern Sie Lay's,e9V6wFcR,620770,Farmer’s Joy-Erweiterung: Neue Nutzpflanzen und verbesserte Funktionen
Erweiterte Ausstattung,,228071,
Erweiterte Bergbaudimensionen,,332640,
Erweiterte Ender-Truhe,,457082,
Erweiterte Kampfausrüstung zurückgesetzt,xui2VukE,568673,"Ein fortschrittliches Kampfsystem, das auf moderner Architektur basiert und Forge/Fabric/Quilt unterstützt"
Erweiterte Online-Einstellungen,RTWpcTBp,450250,LAN World Plug and Play (mcwifipnp)
Erweiterte Version der Originalversion,,591818,
Erweiterte Verzauberungstabelle,SXmIbFhs,59413,Erweiterte Verzauberung
Erweiterter Generator,qG2blzpo,223622,Modularer Multiblock-FE-Generator
Erweiterter Greiferwerfer,,244849,
Erweiterter Schornstein,,244830,
Erweitertes Laufzeitressourcenpaket,USLVyT7V,463113,API zur Laufzeitressourcen-/Datengenerierung
Erweitertes NBT-Tipps-Tool,5gKJeRsh,393788,Erweiterte Eingabeaufforderungen für Gegenstände: Unterstützt die Anzeige von Eingabeaufforderungen für Rüstungsständer/Bodengegenstände. Der Inhalt der Eingabeaufforderungen kann über die Ressource package.json angepasst werden
Erweitertes Portal 3,,225921,
Erweiterung „Rüstungsverzauberung“.,,486303,
Erweiterung der Beutetabelle,,571064,
Erweiterung der Ender-Schnittstelle,,236203,
Erweiterung der Handwerkerseele,,72728,
Erweiterung der handwerklichen Seele,rQbRL5of,245549,Alte Funktionsmodifikatoren wurden zu Tinker's Souls 2 wieder hinzugefügt
Erweiterung der Lampen,,335051,
Erweiterung der Paketsynthese,qO33ACjS,322861,Automatische Syntheseverknüpfung zwischen Extended Crafting und PackagedAuto
Erweiterung der Rückenwaffe,s2w3oC2W,411621,BackSlot-Modulerweiterung – unterstützt auf der Rückseite hängende Doppelschwerter
Erweiterung der SCP Heavy-Containment-Zone,,317414,
Erweiterung der unteren Grenze,,248039,
Erweiterung der Waffenverzauberung,,487024,
Erweiterung mächtiger Feinde,,620493,
Erweiterungsfutter für Landwirte,,484746,
Erweiterungstool,,377540,
Erz glänzt,,577219,
Erz Zuckerrohr,,302688,
Erz-Highlight,,477554,
Erzbergbau,ODQeqCgz,250898,"Sammeln Sie mit einem Klick die gesamte Mineralader/fällen Sie den gesamten Baum und führen Sie andere Werkzeugarbeiten durch. Einfach und leicht verständlich und bietet Konfigurationsoptionen für Modpack-Entwickler (z. B. Tool-/Block-Blacklist, Größenbeschränkung, Erkennungshäufigkeit usw.)"
Erzbiom,,320673,
Erzfarm,,274082,
Erzkern,,232386,
Erzkriecher,CGmwbV8J,560542,"Es wurde ein Creeper hinzugefügt, der explodiert und die Umgebung in Erz verwandelt!"
Erzstadium,8t8aOeb7,290201,Ermöglicht das stufenweise Verstecken und Freischalten von Blöcken wie Erzen durch Spielphasen
Es gibt keine Rezeptbuch-Stoffversion,TvL1V8O5,491407,Stoff-/Quilt-Mod: Rezept-Schaltfläche aus dem Inventar entfernt
Escape: Monster Girl,,597555,
essbare Unterwarzen,,378820,
Essen Sie ein Remake ohne Unterbrechung,,614452,
Essensanimation,rUgZvGzi,527023,Fügen Sie essbaren Gegenständen Pixelanimationseffekte hinzu
Evokation🧙‍♂️ und Vernichtung💣!!,,670279,
Evolution Spitzhacke 2,,296214,
ewige Einzigartigkeit,,253077,
ewige Fähigkeit,,248353,
Ewiger Fähigkeitstrankkern,,319125,
Ewiger Photogenerator,t57GF7vB,0,Solargenerator? Diese Kraft reicht nicht aus
Exorzismus-Schreibtisch,,452857,
Exorzismus-Tisch,,245769,
exotische Vögel,,863296,
Experimentelle Version mit Drachentechnologie/Drachenschuppe,,373955,
Explorer-Kompass,RV1qfVQ8,491794,Lokalisieren Sie Gebäudestrukturen überall auf der Welt
Explorer-Rucksack,,225063,
Explorify – Dungeons & Strukturen,HSfsxuTo,698309,"Eine Sammlung neuer Gebäude, die einfach sind und mit der Originalversion übereinstimmen"
Explosionsgeschützte Technologie,,405322,
Explosionsgeschützte Technologie,qzSqkQKb,405322,Blastcraft konzentriert sich auf die Stärkung von Befestigungsanlagen und ist eine Hommage an das klassische Voltz-Modul
Export von Community-Karten mit einem Klick,,686667,
Exquisite Aufbewahrung,,619320,
Exquisite Aufbewahrung,KDvYkUg3,243076,Lösen Sie Ihr Hortungsproblem elegant.
Exquisite Küche,,543972,
Exquisite Küche,AOuwe9He,543972,"Ein Mod, der „Raffinierte Lagerung“ und „Kochen für Dummköpfe“ zusammenarbeiten lässt!"
Exquisite Maschinen,,320491,
exquisiter Kern,,618298,
Exquisiter Rucksack,,422301,
Exquisites Aufbewahrungsmodell,,364852,
Exquisites Aufbewahrungszubehör,Z4Z5ccuT,272302,Erweiterungsmodul für Refined Storage.
Extra Botany Remastered Edition,,654430,
Extrem schneller Funnel,,320098,
extremer Reaktor,idkvShUy,250277,"Extreme Reactor ist ein Remake des klassischen Moduls Big Reactors, anpassbar an mehrere Versionen"
extremes Überleben,,228015,
EZ-Speicher,,233225,
EZ-Speicher 2,,245425,
Fabriktechnik,,278822,
Fachwerk,,221926,
Fackel der Wahrheit: Zurücksetzen,,658421,
Fackelbogen,EYY4PWCG,289658,Kann Fackeln abfeuern!
Fackelmeister,Tl8ESrhX,254268,"Verwenden Sie einfache Blöcke wie riesige Fackeln oder Angstlampen, um das Spawnen von Mobs zu kontrollieren."
Fackelmunitionsbeutel,,299337,
Fallschirm,,77745,
Fällung von Kettenbäumen,,256909,
Fantasie,,429625,
Fantasie: Blutbefleckte Arme,,604152,
Fantasiemöbel,,579564,
Fantasiemöbel,A0nfCqYw,579564,Fügen Sie Möbel und dekorative Blöcke im Fantasy-Stil hinzu
Fantasy Multimedia 2,,517959,
Fantasy Township Radio,lKYr4L6w,0,Touhou Project Musikplayer | Synchronisierter Fan-Song von Gensokyo Radio
Fantasy-Blockeffekt,,254441,
Fantasy-Multimedia,,300842,
Fantasy-Multimedia 3,tA5dpqNv,616485,Magic-Mod-Erweiterung: Mehr Spielbarkeit für das pflanzliche Magic-Corporea-System (Version 1.18.2)
Fantasy-Würfel,hPeyEJEZ,573867,Würfel im Dungeons & Dragons-Stil hinzugefügt
Fantasyland-Reise,,265727,
Farbbeleuchtung,mEr4VarV,347912,Realisieren Sie ein MC-Farblichtquellensystem!
Farbcode,,259957,
Färben Sie den Umriss,LpD5NoYs,481530,Konfigurierbare Blockhervorhebung
Farbpalette,,485287,
Farbpalette,,300718,
Farmer's Delights: Kochbuch-Erweiterung,,451839,
Fass,,585328,
Fass,xsNAEIke,585328,"Ein Fass, das alle Flüssigkeiten, Wesenheiten und Blöcke aufnehmen kann!"
Fast Food liegt,,714075,
Fastfood,,969120,
Fasziniert vom Städtebau,rItLmRo4,583071,"Ein komplettes Set an Bausteinen und Gegenständen, um eine wunderschöne Stadt zu erschaffen"
Faule Küche,vJnhuDde,231484,"Fügen Sie ein dynamisches Rezeptbuch und eine Kombiküche hinzu, um nur die Gerichte anzuzeigen, die derzeit zubereitet werden können"
faule Organismen,5Zusp48B,371033,"Rot Creatures ist ein Mod, der Minecraft jede Menge coole neue Zombie-Kreaturen hinzufügt!"
Faules AE2,,322347,
Faules Fleisch für Leder,8nIicBYu,247136,Ermöglicht die Umwandlung von verfaultem Fleisch in Leder
Feders Vogelscheuche,,513564,
Feen,,411251,
Fehlerbehebung beim Monster-Spawner,,399022,
Fehlerreporter,,251457,
FEI-Artikelmanager,,244314,
Feinabstimmung der Schnittstelle,O7JVMrQX,380393,Erlauben Sie „geringfügige“ Änderungen der GUI-Schnittstelle
Feinabstimmung von CplPibald,,279688,
Feindliche Welt – Invasion,,257244,
feindliches Dorf,,473345,
Feixues Ort der Botschaft,,274799,
Feldverschmutzung,,269973,
Fenstervollbild,,227441,
Ferritkern,uXXizFIs,429235,Lösung zur Optimierung der Speichernutzung
Fesselnder Kampf,,541058,
Feste Textureigenschaften,BVzZfTc1,568563,Unterstützt Fabric-Seiten-Entity-Beleuchtung/zufällige/benutzerdefinierte Textur (ähnlich wie Optifine)
fester Wille,,441496,
Festsitzendes Bett reparieren,,254508,
feucht,,944681,
Feuerlöscher,GlhPy70K,567225,Notwendige Werkzeuge wie Feuerlöscher und Feueräxte können Brände effektiv löschen.
Feuerwerkskriecher,owUiXPam,558439,Creepers explodieren harmlos und brillant
Filter für reguläre Ausdrücke,,408367,
finde es,,295508,
Fireworks Creeper Stoffversion,,402399,
Fischzaun,,323927,
Fish's Immortal Rise,,321139,
Fix zur Blocksynchronisierung,Jw3Wx1KR,273279,"Beseitigen Sie Geisterblöcke, indem Sie eine erneute Übertragung vom Server anfordern"
Flaches Schild,,59856,
Flammenausrüstung,,418589,
Flammenrezept,LjpPdl0X,877158,"Neue Rezepttypen, die Feuer nutzen, um Gegenstände, Blöcke, Einheiten und mehr herzustellen."
Flans Schusswaffen,,317310,
Flasche Zeit,,445025,
Flaschen und Dosen,,269083,
flatternder Umhang,kYuIpRLv,521594,Umhänge sollten keine statischen Paneele sein
Fleisch-Neufassung,uAAuyU4M,492939,Biopunk-Technologie-Zaubermodul (fleischästhetisches Thema) ...
Fleischmesser/Kannibalismus,,224588,
Flexible Werkzeuge,,263046,
Fliege in die Zukunft,,390325,
Fließband,,404360,
Flitzer,rqIsPf9F,658286,Anpassbare funktionale Fahrzeugmodule
Flossen und Schwanz,,427471,
flower craft,,247429,
Fluch+,7v1o3TLB,0,"Sorgt dafür, dass gebundene verfluchte Ausrüstung niemals beschädigt wird"
fluche nicht,,388489,
Flucht: Parasitäres Biest,,650314,
Fluffy's Farming | Geschmackvoll,,449522,
Flügel,,302584,
Flügel von Alfheim,,235220,
Flügeldecken aus Holz,,681390,
Fluggeschwindigkeitspause,,228262,
Flugsimulation,,240775,
Fluid Drawer: Legacy,,597669,
Fluid-Vereinheitlichung/Element-Vereinheitlichung,,261029,
flüssige Kuh,,304385,
flüssige Transmutation,,220914,
Flüssigkeitskonverter,,223737,
Flüssigkeitssystem,,398349,
Flüssigkeitstrichter,,290404,
Flüssigkeitstrichter,,246215,
Flussnetzwerk,,248020,
Flüsternder Wald,,349597,
Footsteps Forge Edition,IIjfBeV8,433068,
Förderband,,601907,
Forschungsschalter 🔬,,307346,
Forstwirtschaft,MHni9gjy,59751,"Bäume, Bienen und mehr"
Fortgeschrittene Botanik,,575841,
fortgeschrittene Energie,,255570,
fortgeschrittene Solarenergie,,921984,
Fortgeschrittener Netherit,CFX9ftUJ,495336,"Open-Source-Module: Erweitertes Netherite hinzugefügt, kompatibel mit der Originalversion und anderen Modulen"
Fortgeschrittener Solar-Klassiker,,314835,
Fortschrittliche Elektrowerkzeuge,,412232,
Fortschrittliche Kampfausrüstung,,242657,
Fortschrittliche Maschinen,,251205,
Fortschrittliche Qunluan-Technologie,,400310,
fortschrittliche Rakete,,236542,
Fortschrittlicher Geothermiegenerator,,240815,
Fortschrittlicher Ofen,e3RoZUwe,0,Effiziente und praktische Ofenaufrüstung
Fortschrittliches Lichtschwert,,244721,
Fortschrittsassistent,,258250,
FPS-optimierte Legacy Fabric-Version,GAqJA6ia,0,Legacy-Fabric-Port für FPS Plus
FPS-Optimierung,,66016,
FPS-Reduzierer,iZ10HXDj,280294,"Reduzieren Sie automatisch die GPU-/CPU-Auslastung, wenn kein Betrieb stattfindet"
Fraktale Industrie,nar3iDM2,543876,"Versuchen Sie, der Oberwelt mechanische Geräte hinzuzufügen"
Frauenrüstung,,307443,
freie Perspektive,,298112,
freie Zerstörung,Xlr5lMDF,909702,Behalten Sie den Fortschritt der Blockzerstörung beim Wechseln von Gegenständen bei
freier Dorfbewohner,264clomZ,700485,Optimierung der Lebensqualität der Dorfbewohner
Freizeit für den Bauern,,551453,
freundliches Monster,,269962,
Frost (frostig),Ae6qoBj3,715248,Kryomodul im Originalstil – ein Gegenstück zu Scorchful!
FTB-Backup 2,,622737,
FTB-Bibliothek (alte Version),,237167,
Führe die Dorfbewohner,,318410,
Funke,l6YH9Als,361579,"Spark ist ein Leistungsanalysetool für Minecraft-Clients, -Server und -Agenten."
funktionale Aufbewahrung,cO40ZIg3,556861,FUNKTIONELLE LAGERUNG: Eine revolutionäre Version der Schubladenaufbewahrung mit neuem Look und zusätzlicher Funktionalität!
funktionelle Rüstung,,240869,
Funktionellere Blumen,,1009825,
Funktionellere Schienen,,247665,
funktionelles Mittel,,266479,
Funktionsintegration,,478669,
Für immer Steve,SH3vxOo7,0,Setzen Sie den Standard-Skin auf Steve und Alex zurück
Für weitere Anfragen zu Panmas-Rezepten,,267939,
Furenikus Straße,,60936,
Furz-Energiegenerator,,345187,
Futtertrog für Tiere,bRFWnJ87,445838,Autonome Fütterung von Organismen durch Futtertröge
Fütterungswerfer,,341752,
G-Tasten-Synthesetabelle,,75557,
Gaias Zauberbuch,,228948,
Gamma-Tool,wdLuzzEP,492295,"Gamma-/Helligkeits-/Nachtsichteinstellung, Stoffversion permanente Nachtsicht"
Garnison,,256178,
Garten der Dunkelheit,Ejfl5qDL,379849,"Tief unter der Erde wartet das vergessene Reich darauf, erkundet zu werden"
Garten der tiefen Dunkelheit: Tetra-kompatibel,,433071,
Gartenarbeit,,497418,
Gartenkombination,,225903,
Gasleitung,,309756,
Gebäudeerweiterung,,221014,
Gefahren-Rollenspiel,,251040,
gefärbte Blumentöpfe,,383761,
gefärbtes Redstone-Signal,Vj7kcqix,643176,Farbiger Redstone-Draht macht das Schaltungsdesign komplexer!
Gefriervorgang,,221210,
Gefrorene Laien,,609918,
Gegenstand ist in Flüssigkeit gefallen,,303122,
Gegenstandsmagie,aEnYibij,589460,Bindet einen Zauber an einen verwendeten Gegenstand.
Gegrillte Süßkartoffeln,,416821,
geh nach Hause,,293511,
Geheime Astrologie,,273473,
geheimer Raum,,59652,
geheimes Buch,,534416,
Geheimnis,qKXuy7JL,236538,"Drei-in-eins-Magie/Rüstung/Werkzeuge, schrittweises Wachstumssystem"
Geheimnis,,233226,
Geheimnis der Golems,,237271,
Geheimnisvolle Apokalypse,,298007,
geheimnisvolle Dekoration,,228019,
geheimnisvolle Energie,,223666,
Geheimnisvolle Insel,,383303,
Geheimnisvolle Kartoffel,,241235,
Geheimnisvolle Knotenverfolgung,,227328,
Geheimnisvolle Landwirtschaft,C95ReXie,246640,Ressourcenfarm mit über 150 Vanille-/Mod-Pflanzen hinzugefügt
geheimnisvolle Natur,,667727,
geheimnisvolle Schwellung,,228696,
Geheimnisvolle Vision,,227914,
geheimnisvolle Welt,,222477,
Geheimnisvoller Elementschöpfer des Zeitalters,eJBJWKoC,725764,"Erlauben Sie Modpack-Autoren, mysteriöse Ära-Elemente anzupassen"
Geheimnisvoller Farbstoff,,251561,
Geheimnisvoller Forschungsassistent,,241038,
Geheimnisvoller Fortschritt,,319441,
Geheimnisvoller Handwerker,,75598,
Geheimnisvoller Kürbis,,410871,
Geheimnisvolles Abenteuer,,230969,
geheimnisvolles Äußeres,,293505,
Geheimnisvolles edles Phantasma,,301795,
Geheimnisvolles Land,,302020,
geheimnisvolles Reich,Fi4BbtaL,232564,Fügen Sie Mysterious Age 6 nützliche neue Funktionen hinzu
geheimnisvolles Relikt,IpUWAlqM,336184,"Magisches Modul, das den Fortschritt der Originalversion verbindet"
Geheimnisvolles Rollenspiel,,615025,
Geheimnisvolles Wunderland,,316704,
geheimnisvolles Zeitalter,,223628,
Geistertötungsaktion,,546141,
Geisteskrankheit,,543630,
Gelände,,297878,
Geld-Totto: Lite,,493429,
gemächlich,,502449,
gemischte Magie,,236768,
General Machinery 1.7.10 Community Edition,,399904,
General Machinery Community Edition: Inoffiziell,,840735,
General Machinery: Community Edition,toGHjw6t,813408,"Mekanismus-Version, die Open-Source-Patches anwendet"
Genesis: Bedrock Edition,,689534,
genetische Wiedergeburt,,256989,
Genindustrie,,70492,
Genshin Impact 12,,575831,
Genshin Impact: Natur,,579580,
Genshin Impact: Natur,QJFVf2wC,579580,"Bringen Sie Feinde, wilde Tiere, Pflanzen, Gebäude und andere Elemente aus „Genshin Impact“ in Minecraft"
Geologische Adern,aPBZx3jD,271856,"Datengesteuerte, multimodulkompatible Generierung legendärer Erze im Gruppenbereich"
Geophil – Biom-Überholungen,hl5OLM95,711216,Oberwelt-Biom wunderschön überarbeitet
Gerahmte Kompressionsschubladen,,376351,
Geräteerweiterung,,237366,
Geröstetes Leder,,255714,
Geschmack von Neapel,InYMuiQt,382016,"Sechs Eissorten, deren Verzehr magische Effekte auslöst!"
Geteilte Endertruhe,,529881,
Geteilte Texturpakete,,270256,
Gewicht des Spielers,,292640,
Gewöhnliche Münzen,,281246,
Gewöhnliche Schusswaffen 2,,413588,
GFARB aus dem Spielmenü entfernen,bKQclmIt,420519,Die Schaltflächen „Feedback geben“ und „Fehler melden“ wurden aus dem Spielmenü entfernt
GIF-Aufzeichnung,,637173,
Gifthandwerk,,74628,
giftiger Regen,,272566,
Gigafactory-Management,aecUorJQ,306935,"Programmiersprache, die speziell für die Übertragung von Minecraft-Gegenständen entwickelt wurde"
Glasplattenlaminat,C6AFOWnr,408759,Betten Sie Fenster in andere Blöcke ein
Glasprodukte,,565302,
Glasrohr,,404686,
Glasschneider,,1033147,
Glastür,,321271,
glatte Grundgesteinsschicht,,403889,
glatte Schriftart,,616555,
glattes Menü,,655850,
Gleichwertiger Austausch 3,,65509,
Gleitschirmfliegen,,289240,
Glibys Physik,,298126,
Glibys Voice-Chat zurückgesetzt,,296045,
globale Spielregeln,PIJSp01k,227657,Modul zur Festlegung globaler Spielregeln
globales Datenpaket,NRLPy2mk,317134,Integriertes Standarddatenpaket und Ressourcenpaket für das Integrationspaket
Glowstone Ore,,375514,
Glücklicher Weg,,373403,
Glücksbohnen,,274197,
Glückswürfel,1x4VJbG6,489801,Stoffversion des Glückswürfels im modernen Stil
Glut,,375644,
Glutwunder,QC4wcUXZ,391429,Erweitern Sie die Vitalität des Nether-Ökosystems
Gobbers,,624518,
gober,,301700,
Goblin-Händler,,363703,
Goblin-Händler-Stoffversion,,534373,
goldener Trichter,,374736,
Goldfischaugen,,252188,
Goldwaschen im Fluss,,416734,
Gott des Handwerkers,sdSn3wvy,667894,"Alles kann geändert werden, ändern Sie es einfach weiter! Stoffportierte Version von Craftsman Soul"
Gottes Gunst,,322571,
Gottes Waffe,,229157,
Grabstein,ssUbhMkL,373595,Fabric-Tombstone-Modul: hochgradig konfigurierbar und unterstützt API
Grabsteingrab,,62929,
Graffiti,,383503,
Graue Artikel-Pipeline,,467145,
Graue Energie,,437335,
Grauer Minenbildschirm,,251185,
grauer Schatten,,316751,
Graues Erzsieb,,324864,
Graues Sieb,,450977,
grausames Monster,,289800,
Gray und Tinker's Soul,,317924,
Grays Essen,zW3jgeHC,0,traditionelles chinesisches Essen
GregTech 4: Rekonstruktion der Vorstellungskraft,HVPQr6Zt,514578,1.16 Remaster von GregTech 4 (keine Notwendigkeit für Industry 2)
GregTech Community Edition,,293327,
GregTech Community Edition: Inoffizielle Ausgabe,tULldUx4,557242,Der Zweig GregTech Community Edition 1.12 entwickelt sich weiter
GregTech Community Edition: TJ Edition,,597032,
GregTech Easy Edition,,315356,
GregTech OpenPC-kompatibel,,304485,
GregTech Remastered Edition,,436010,
GregTech-Klassiker,,324021,
GregTech-Lebensmittelauswahl,RFOSc2Ey,477021,Fügen Sie Zusatzmodule der Lebensmittelindustriekette zu GTCEu hinzu
Greife mit aller Kraft an,,309874,
Grenzland,,315486,
griechische Fantasie,,413724,
Grim's Mod-Integration,,245062,
Grimmige Statue,,520827,
Große Einlagen,,318833,
großer Kapitalist,,290703,
großer Reaktor,,241994,
Größere Stapelanzahl,,237514,
großes Leuchtfeuer,,450922,
Großschwert,,453951,
Grundgesteinsbergmann,fgwtZ87p,286666,Werkzeuge zum Sammeln von Grundgestein und zur Herstellung von Grundgesteinsausrüstung hinzugefügt
Grundgesteinshandwerk,,230115,
grüne Pflanzen 🌿,,574029,
Grünes Gas,,242577,
gruselige Kiste,,334619,
gruselige Kreatur,,224770,
GT6-Erzassistent,,371656,
GTCE-CrT-Entwicklungskit,A0NmmAZH,412037,Gregtech Community Edition mit CraftTweaker-Wunschliste-Erweiterung
Guard Villager Stoffversion,59rkB3YY,571503,"Ein Wächter, der hilft, Schaden vom Dorf abzuwenden"
Gummiente,,522039,
Gut organisiert,2FJutzEL,769203,"Erzrevolution: Blei, Silber und legiertes Bernsteingold hinzugefügt, jedes Metall hat einen einzigartigen Zweck und ist nicht nur ein Werkzeug"
Gute Nachrichten++,h2xjHxOS,0,"Chinesisches Meme-Modul, das fröhliche/traurige Hintergrundmusik abspielt, wenn der Server abnormal verlassen wird"
GW-Mods | Plünderer-Außenposten,,591927,
Halber Ziegelstein-Helfer,,394586,
Halogen,,491233,
Haltbarkeit der RPG-Ausrüstung,z4SFmY6O,0,Bereitstellung einer Haltbarkeitsanzeige für das RPG-Plugin
Hammerfunke,,237240,
Hammerkern,PlkSuVtM,247401,"Dienstprogrammbibliothek, die Kerncode-Unterstützung für mehrere Mods bietet"
Hammermaterial,,279905,
Handtaschen,HR9st8w6,0,Die Aufbewahrungstasche von EXU2 kehrt zum klassischen Stil zurück
Handwerk,,629159,
Handwerker-Seelenanpassung,,282623,
Handwerker-Seelenentwicklung,IGALuv74,384589,Craftsman's Soul Neues Erweiterungsmodul
Handwerker-Seelenlegierungs-Add-on,,247661,
Handwerker-Seelentrank-Effekt,,289109,
Handwerker-Seelenverstärkung,,223248,
Handwerker-Seelenverstärkung,,355279,
Handwerker-Seelenwerkzeug-Upgrade,,250957,
Handwerkergeist,,74072,
Handwerkerhandwerk,,223174,
Handwerkerschnittstelle,,229503,
Handwerkerseele 2,rxIIYO6c,74072,"Craftsman's Soul Classic Mod: Erstellen Sie modulare Werkzeuge, bauen Sie eine Schmelze und beginnen Sie Ihre Handwerksreise"
Handwerkerwerkzeuge,,425746,
Handwerklich geschmiedet,,308629,
Handwerkliche Automatisierung,,373329,
Handwerkliche Köstlichkeiten,,482066,
Handwerkliche Kreativität,,648039,
Handwerkliche Verteidigung,,226910,
Handwerkliches Bogenschießen,,564101,
Handwerkskunst integrieren,,320903,
Hardcore-Fackel,Ru97clEJ,0,"Die Taschenlampe kann für einen konfigurierbaren Zeitraum gelöscht werden und kann gelöscht werden, wenn sie zunächst nicht angezündet/zerstört oder Regen ausgesetzt ist."
Harry Potter: Zauber,,246281,
Härtende Verzauberungen,,832468,
Hauptmenü anpassen,,226406,
Hauptmenü-Kreaturen-Rendering,,245933,
Haus der Raptoren,,645315,
Haustiere können wiedergeboren werden,gbFe1FWa,319582,Erwecken Sie Ihr Haustier beim nächsten Schlafen mit dem neuen Gegenstand „Ätherstein“ wieder zum Leben
Haustierfledermaus,,227879,
Hautveränderer,OoXncSHG,358486,"Ein Mod, mit dem Sie Skins über die GUI-Oberfläche im Spiel ändern können"
Havios Kochbuch,eA0EYvyo,0,"Hinzugefügtes Essen, das den ursprünglichen Stil beibehält"
HBMs Nuclear Technology Remastered Edition,,435883,
HD-Reparaturerkennung,PYmqSEl2,619590,"Ein einfaches Modul, um zu erkennen, ob OptiFine HD geladen ist"
HD-ScreenshotStoff,3qsfQtE9,404870,"Machen Sie supergroße Screenshots – machen Sie sie, wann immer Sie wollen"
HEI-Artikelmanager,2iXFLwYO,557549,Version 1.12.2 JEI-Optimierungszweig (Speicher-/Leistungsverbesserung)
heilige Mission,,495974,
heiligen,e1uJfPiY,284001,Verbessern Sie den Widerstand untoter Kreaturen (außer Feuer und heiligem Schaden) und fügen Sie einen neuen Tötungsmechanismus hinzu
Heiße MJ-Unterstützung,,431627,
Heldenwaffen,,301846,
Helfer des Kartenautors,,286717,
Helium,,546584,
helle Taschenlampe,,267417,
helles Licht,,552271,
Helligkeitssteigerung,Abyk2Hrg,386460,Durchbrechen Sie die Einschränkungen der Originalversion und passen Sie die Helligkeit an
